SN,MN,VC,Purchase-Price
Sa8141004975944,SM-S9080,SaSM-S9080512Bo,42900
Sa5428841516766,SM-S9080,SaSM-S9080512Bo,42900
Sa1770689315242,SM-S9080,SaSM-S9080512Bo,42900
Sa2562529788503,SM-S9080,SaSM-S9080512Bo,42900
Sa6117188356939,SM-S9080,SaSM-S9080512Bo,42900
Sa6398813843378,SM-S9080,SaSM-S9080512Bo,42900
Sa8796454994780,SM-S9080,SaSM-S9080512Bo,42900
Sa1899587668961,SM-S9080,SaSM-S9080512Bo,42900
Sa4250930938283,SM-S9080,SaSM-S9080512Bo,42900
Sa8177526514309,SM-S9080,SaSM-S9080512Bo,42900
Sa7665243731278,SM-S9080,SaSM-S9080512Bo,42900
Sa8580984516109,SM-S9080,SaSM-S9080512Bo,42900
Sa2682737233900,SM-S9080,SaSM-S9080512Bo,42900
Sa0139676344317,SM-S9080,SaSM-S9080512Bo,42900
Sa4871989180909,SM-S9080,SaSM-S9080512Bo,42900
Xi6428511497128,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1685713499501,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi6590751261000,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi0426931101248,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1162821367158,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi0241055971817,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2615964715824,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi3256249145752,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9623447369905,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi5734673421744,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi8275349732864,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi8729358538776,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1126566665093,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi4040724428391,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi6151210424142,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi3911834257267,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi5488248767121,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi8465035866021,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi3825192304186,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi4083039312390,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1457621368792,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi6328930890469,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi4490758736623,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi8355975163989,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi4669158151723,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9990411278042,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi0203513568405,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi5915342407879,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2001979489442,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1614163955530,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi4261746775896,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9679143592069,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2769977599870,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi6728463948249,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1233049658304,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2005966879290,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9435507367944,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi7168157489320,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9181171318863,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9489055171449,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi0519053002320,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi3448814079550,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi9237036626886,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2059127373926,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi3589634507562,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2752606370390,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi8516894628332,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi0536916706808,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi1996882915634,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2995601498568,24128PN0CC,Xi24128PN0CC256Bl,28900
Xi2240063152647,24128PN0CC,Xi24128PN0CC256Si,28900
Xi7112574613617,24128PN0CC,Xi24128PN0CC256Si,28900
Xi6176322803582,24128PN0CC,Xi24128PN0CC256Si,28900
Xi3004904754639,24128PN0CC,Xi24128PN0CC256Si,28900
Xi9128683444920,24128PN0CC,Xi24128PN0CC256Si,28900
Xi6653368950945,24128PN0CC,Xi24128PN0CC256Si,28900
Xi5736922989121,24128PN0CC,Xi24128PN0CC256Si,28900
Xi1171090642467,24128PN0CC,Xi24128PN0CC256Si,28900
Xi4665659816170,24128PN0CC,Xi24128PN0CC256Si,28900
Xi2754682766555,24128PN0CC,Xi24128PN0CC256Si,28900
Xi6373517680097,24128PN0CC,Xi24128PN0CC256Si,28900
Xi6426454938297,24128PN0CC,Xi24128PN0CC256Si,28900
Xi1502712653571,24128PN0CC,Xi24128PN0CC256Si,28900
Xi8914227213238,24128PN0CC,Xi24128PN0CC256Si,28900
Xi7581786723873,24128PN0CC,Xi24128PN0CC256Si,28900
Xi7103688869167,24128PN0CC,Xi24128PN0CC256Si,28900
Xi2484619518285,24128PN0CC,Xi24128PN0CC256Si,28900
Xi2324363073215,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0939909953847,24128PN0CC,Xi24128PN0CC256Si,28900
Xi3936421713073,24128PN0CC,Xi24128PN0CC256Si,28900
Xi7483917071246,24128PN0CC,Xi24128PN0CC256Si,28900
Xi7592722804880,24128PN0CC,Xi24128PN0CC256Si,28900
Xi9864466202923,24128PN0CC,Xi24128PN0CC256Si,28900
Xi6497115086909,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0208740023061,24128PN0CC,Xi24128PN0CC256Si,28900
Xi9136472585419,24128PN0CC,Xi24128PN0CC256Si,28900
Xi4542635437946,24128PN0CC,Xi24128PN0CC256Si,28900
Xi9814482342285,24128PN0CC,Xi24128PN0CC256Si,28900
Xi3316579355476,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0999999507366,24128PN0CC,Xi24128PN0CC256Si,28900
Xi8522583519914,24128PN0CC,Xi24128PN0CC256Si,28900
Xi6530795945120,24128PN0CC,Xi24128PN0CC256Si,28900
Xi3542159489381,24128PN0CC,Xi24128PN0CC256Si,28900
Xi4684991391581,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0319080272254,24128PN0CC,Xi24128PN0CC256Si,28900
Xi5998895380665,24128PN0CC,Xi24128PN0CC256Si,28900
Xi2193146698868,24128PN0CC,Xi24128PN0CC256Si,28900
Xi5403907749882,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0358629041000,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0901329388461,24128PN0CC,Xi24128PN0CC256Si,28900
Xi8274910165388,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0711452456657,24128PN0CC,Xi24128PN0CC256Si,28900
Xi1325233740315,24128PN0CC,Xi24128PN0CC256Si,28900
Xi0982435897989,24128PN0CC,Xi24128PN0CC256Si,28900
Xi3862430900012,24128PN0CC,Xi24128PN0CC256Si,28900
Xi4940098269369,24128PN0CC,Xi24128PN0CC256Si,28900
Xi3232541432429,24128PN0CC,Xi24128PN0CC256Si,28900
Xi2130777544489,24128PN0CC,Xi24128PN0CC256Si,28900
Xi2765628278335,24128PN0CC,Xi24128PN0CC256Si,28900
Xi7829547239113,24128PN0CC,Xi24128PN0CC256Si,28900
Xi5261142242911,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2432835963680,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7873383260707,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi6054282737092,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi6623280778896,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8603022792901,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2085532760835,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi0360246518242,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7689554963184,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi9396300650230,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi4392284604319,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2088579971287,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi0383565398347,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8405082533162,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi1011080133461,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi9059989588702,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi3744805710936,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8388130698027,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi1456737651689,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8722500792814,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi9615753946810,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2967590333724,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2235589594891,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7324485193503,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8190824078801,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7252875996097,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi1780615945078,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2296292261192,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi1598095100916,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi5974181874609,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi6291926239854,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2695906615809,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi4618165811835,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8676047553306,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7542636164384,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi3250243062799,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi4554260536352,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2898403496616,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi0926888669190,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi4899694277117,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi6707031054729,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8306656550693,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi0572066559753,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi8004630669652,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7201775428896,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7203591071375,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi1270978436412,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi2180312179082,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7594599760099,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi6046423136388,24128PN0CC,Xi24128PN0CC256Ti,28900
Xi7333238239623,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2223402012701,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi0285770589407,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2331295742327,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi0304332142976,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2272448511857,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9842001566454,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2253185749521,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi3652270969353,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi4514681225131,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi3117488816800,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi3096232883972,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi6038569513945,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2004348482210,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi5036815114346,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2084784778791,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi8184743395820,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi1316592510138,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi5038313329602,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2418814271737,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi8806268438136,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi8579258893985,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi0335476901218,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2578853320789,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9779123760049,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9048457676044,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2671191194813,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi5129359723932,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2264146354541,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi4477779777325,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2586238256861,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9294530643492,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi1914478897665,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9115210436943,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2210865587374,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi8396841236010,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi7610151165077,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi1323577813961,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi4395121957408,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi1289415951938,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9905621613737,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9973758239267,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9535258033555,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2320937512470,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi8314898126422,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi2523360243102,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi6811992139883,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi7911422456535,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi7858168233536,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi6045258434523,24128PN0CC,Xi24128PN0CC256Gr,28900
Xi9074920916881,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi4523886393544,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5852931246316,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi4753922788906,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi0484615755777,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7883997418790,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi0158422098490,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7315647996111,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi9763585430067,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8481719944747,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8184301197909,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi4831386306571,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi2783636627435,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8108883323997,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8470974194096,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7767800937945,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5219654312457,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi4039225136917,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7873110455688,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi9582718545247,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi3900400994948,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7668485701396,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7182361614557,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8952436164959,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi1199243680410,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi7720773235614,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5498217443850,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi6149371581468,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi4067004480382,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi1915832503872,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi3508563564278,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5107405182503,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8784062001392,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5406563915857,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi3795805508471,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi6893988946065,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5428318195002,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi1073294300062,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi6621740324988,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5468818890122,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8317200452888,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi2662842829546,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi1094363881002,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi2046126846282,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi2042884765260,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi6166221702420,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi8512210846841,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi2860103875594,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi1257103308467,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi2763973635494,24128PN0CC,Xi24128PN0CC512Bl,34900
Xi5708362301963,24128PN0CC,Xi24128PN0CC512Si,34900
Xi1116567888987,24128PN0CC,Xi24128PN0CC512Si,34900
Xi5708585043153,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8973815358197,24128PN0CC,Xi24128PN0CC512Si,34900
Xi5057621539118,24128PN0CC,Xi24128PN0CC512Si,34900
Xi1221156415676,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7884095036165,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7088666094198,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7903771169635,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8143588704665,24128PN0CC,Xi24128PN0CC512Si,34900
Xi5761181834649,24128PN0CC,Xi24128PN0CC512Si,34900
Xi2899804047109,24128PN0CC,Xi24128PN0CC512Si,34900
Xi1042987930124,24128PN0CC,Xi24128PN0CC512Si,34900
Xi5236766315810,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6749495874597,24128PN0CC,Xi24128PN0CC512Si,34900
Xi1057412248866,24128PN0CC,Xi24128PN0CC512Si,34900
Xi0407029028540,24128PN0CC,Xi24128PN0CC512Si,34900
Xi4384798088652,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6415902562806,24128PN0CC,Xi24128PN0CC512Si,34900
Xi0651964940807,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6215232208001,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3358826133566,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8535200888002,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3017588909249,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3749408894360,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8436258399603,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6282664441252,24128PN0CC,Xi24128PN0CC512Si,34900
Xi4604675651614,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6867383968402,24128PN0CC,Xi24128PN0CC512Si,34900
Xi4549398552356,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3891333392291,24128PN0CC,Xi24128PN0CC512Si,34900
Xi0572761128300,24128PN0CC,Xi24128PN0CC512Si,34900
Xi2952157474579,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3602507651451,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6948596567466,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7185625415206,24128PN0CC,Xi24128PN0CC512Si,34900
Xi1644961726571,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8383906206212,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8470413165128,24128PN0CC,Xi24128PN0CC512Si,34900
Xi6633952460797,24128PN0CC,Xi24128PN0CC512Si,34900
Xi0793323249588,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3193314815497,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7069239201131,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7100846568894,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7290429095627,24128PN0CC,Xi24128PN0CC512Si,34900
Xi2213015239651,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8884149158048,24128PN0CC,Xi24128PN0CC512Si,34900
Xi8165846348993,24128PN0CC,Xi24128PN0CC512Si,34900
Xi7048251508222,24128PN0CC,Xi24128PN0CC512Si,34900
Xi2436875562002,24128PN0CC,Xi24128PN0CC512Si,34900
Xi3944451389472,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi5252825099123,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi8124173074485,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0297545004509,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0276253874064,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi7347427915302,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi2606501081391,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi6237487392595,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi1088677660784,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi9536652279728,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi6028373902362,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi8892842768567,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi2965604170526,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi9614958443446,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi8339604389586,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi6305698275681,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi5840387531302,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi4954510351686,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi9098181762086,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3997652076499,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0593679895564,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3083763698400,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi1830713256904,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3844304676743,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3869397908483,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0973245919422,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi8521184547041,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi1826667151588,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi7911907257185,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi9900654105255,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi5501500912715,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi4947586513035,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi1061276999481,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0264652887821,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0653720283457,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi2110499978977,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3517969186928,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3328556726954,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi7255077639298,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi1400151639566,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3650549805556,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3545484822353,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi0797914137477,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi7980840853539,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3776275614097,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi7195158996135,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi3328230584423,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi5417426842797,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi5610219769510,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi8724158463720,24128PN0CC,Xi24128PN0CC512Ti,34900
Xi4405057529650,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi5231897082519,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi6372642065393,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi3112913533646,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8427870146358,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi2768455910903,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi9102793557624,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8211044873705,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi3805602542867,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi6149722005978,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi2438093183119,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi4093769183468,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8048693014869,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi0834361867148,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi1247228153910,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi7142078164652,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi9447114268652,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8931589391356,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi3796816505799,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi5727858350262,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi9016788876585,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi5695874509985,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi7656428616056,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi0250797888377,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi2165761380595,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi3096921703145,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi7027408449432,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi4637504091108,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi1954402039172,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8000667092051,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8657728911994,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi9672810093908,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi0382482691745,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi1032754575809,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi2399995593529,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi8459961420195,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi2155450953598,24128PN0CC,Xi24128PN0CC512Gr,34900
Xi1827463293381,24128PN0CC,Xi24128PN0CC512Gr,34900
